teacher_id,experience,exp_cat,degree,salary,score,rating,retained
4827,15,Mid,BA,48000,280.7597148,Highly Effective,1
4828,11,Mid,BA,44000,190.3333506,Minimally Effective,1
4829,17,Experienced,MA,51000,242.3526392,Developing,1
4830,27,Career,BA,64000,217.1522508,Developing,1
4831,22,Experienced,MA,56000,250.0596011,Proficient,1
4832,8,Mid,BA,41000,226.7888348,Developing,1
4833,17,Experienced,BA,50000,208.8171497,Developing,1
4834,34,Career,MA,68000,198.8183426,Minimally Effective,0
4835,2,New,BA,35000,205.8059154,Developing,1
4836,5,Novice,MA,39000,188.2587823,Minimally Effective,0
4837,19,Experienced,BA,52000,207.6875285,Developing,1
4838,19,Experienced,MA,53000,270.4225266,Proficient,1
4839,1,New,MA,35000,158.4037525,Minimally Effective,1
4840,1,New,MA,35000,159.3248142,Minimally Effective,1
4841,17,Experienced,BA,50000,259.0437829,Proficient,1
4842,10,Mid,BA,43000,241.7746763,Developing,1
4843,30,Career,BA,63000,242.4690138,Developing,1
4844,20,Experienced,BA,53000,258.5502925,Proficient,0
4845,2,New,MA,36000,160.4908176,Minimally Effective,1
4846,19,Experienced,MA,53000,228.894323,Developing,1
4847,26,Career,MA,60000,220.1660346,Developing,1
4848,27,Career,MA,65000,205.8619567,Developing,1
4849,2,New,BA,35000,138.3059822,Ineffective,1
4850,6,Novice,BA,39000,256.2767076,Proficient,1
4851,13,Mid,BA,46000,207.2409073,Developing,1
4852,25,Career,BA,58000,231.4999317,Developing,1
4853,31,Career,BA,64000,262.6959254,Proficient,1
4854,35,Career,BA,68000,238.5311203,Developing,0
4855,9,Mid,BA,42000,258.6761933,Proficient,1
4856,36,Career,BA,69000,211.1356002,Developing,1
4857,10,Mid,MA,44000,198.9562653,Minimally Effective,1
4858,25,Career,BA,58000,233.8618074,Developing,0
4859,11,Mid,BA,46000,191.4006095,Minimally Effective,1
4860,15,Mid,MA,53000,252.8366516,Proficient,0
4861,29,Career,MA,63000,222.9543448,Developing,1
4862,1,New,PhD or EdD,36000,194.1290627,Minimally Effective,0
4863,7,Mid,MA,41000,279.8474277,Highly Effective,0
4864,6,Novice,MA,40000,198.3225236,Minimally Effective,1
4865,13,Mid,BA,46000,221.8487495,Developing,0
4866,27,Career,BA,60000,212.0677127,Developing,0
4867,16,Experienced,MA,50000,227.1438909,Developing,1
4868,21,Experienced,BA,54000,258.3886938,Proficient,1
4869,11,Mid,BA,44000,200.6747428,Developing,1
4870,10,Mid,BA,43000,214.6216661,Developing,1
4871,14,Mid,BA,47000,235.8979973,Developing,1
4872,19,Experienced,BA,52000,222.5007508,Developing,1
4873,5,Novice,MA,39000,137.8200583,Ineffective,1
4874,3,Novice,MA,37000,182.692385,Minimally Effective,1
4875,8,Mid,BA,41000,213.9267546,Developing,1
4876,11,Mid,MA,45000,255.809129,Proficient,1
4877,2,New,BA,35000,150.0505761,Minimally Effective,1
4878,27,Career,BA,60000,233.0049484,Developing,1
4879,10,Mid,BA,43000,237.0222627,Developing,1
4880,17,Experienced,MA,51000,254.9249379,Proficient,1
4881,1,New,MA,35000,168.3444995,Minimally Effective,0
4882,9,Mid,MA,43000,243.2268985,Developing,1
4883,17,Experienced,BA,50000,270.8116405,Proficient,1
4884,2,New,BA,35000,159.9444229,Minimally Effective,1
4885,14,Mid,BA,47000,210.9891374,Developing,1
4886,1,New,MA,35000,184.8380906,Minimally Effective,0
4887,4,Novice,BA,37000,246.0831586,Developing,0
4888,6,Novice,BA,39000,237.3962302,Developing,1
4889,10,Mid,MA,44000,246.7327146,Developing,1
4890,18,Experienced,MA,52000,223.4939286,Developing,1
4891,4,Novice,MA,38000,237.9768833,Developing,1
4892,22,Experienced,BA,55000,218.8796125,Developing,1
4893,21,Experienced,BA,54000,241.770811,Developing,1
4894,28,Career,BA,61000,178.1631359,Minimally Effective,1
4895,7,Mid,MA,41000,197.6235469,Minimally Effective,1
4896,31,Career,MA,69000,191.5149912,Minimally Effective,1
4897,22,Experienced,BA,55000,244.3950127,Developing,1
4898,18,Experienced,MA,52000,194.9421521,Minimally Effective,1
4899,10,Mid,MA,44000,260.9669798,Proficient,1
4900,5,Novice,BA,38000,217.9032423,Developing,1
4901,1,New,BA,34000,160.8929149,Minimally Effective,0
4902,4,Novice,MA,38000,269.0578136,Proficient,0
4903,3,Novice,MA,37000,157.943743,Minimally Effective,1
4904,1,New,BA,34000,175.0919411,Minimally Effective,1
4905,6,Novice,BA,39000,205.8654564,Developing,0
4906,1,New,MA,35000,148.747296,Ineffective,1
4907,26,Career,BA,59000,227.999787,Developing,1
4908,25,Career,MA,61000,217.1017947,Developing,1
4909,12,Mid,BA,45000,227.1811469,Developing,1
4910,10,Mid,BA,43000,233.3147637,Developing,1
4911,38,Career,MA,72000,251.6464327,Proficient,0
4912,3,Novice,BA,36000,214.1610088,Developing,1
4913,2,New,BA,35000,214.7640333,Developing,1
4914,20,Experienced,BA,53000,234.9988135,Developing,1
4915,25,Career,BA,58000,273.5534223,Proficient,0
4916,5,Novice,BA,38000,174.6966301,Minimally Effective,0
4917,3,Novice,MA,37000,225.1074138,Developing,1
4918,1,New,BA,34000,209.417609,Developing,0
4919,30,Career,BA,67000,185.7803722,Minimally Effective,1
4920,18,Experienced,BA,51000,278.7415974,Highly Effective,0
4921,3,Novice,BA,36000,221.4142391,Developing,1
4922,22,Experienced,BA,55000,257.5160859,Proficient,1
4923,1,New,MA,35000,218.2468322,Developing,1
4924,9,Mid,MA,43000,221.3289562,Developing,1
4925,31,Career,MA,65000,227.1872074,Developing,1
4926,3,Novice,BA,36000,201.5587237,Developing,1
4927,5,Novice,BA,38000,204.5068974,Developing,0
4928,1,New,BA,34000,184.1044408,Minimally Effective,1
4929,26,Career,BA,59000,193.6665098,Minimally Effective,1
4930,26,Career,BA,61000,217.2961261,Developing,1
4931,10,Mid,BA,43000,258.7103179,Proficient,1
4932,21,Experienced,MA,55000,221.8352192,Developing,0
4933,23,Experienced,MA,57000,187.5017657,Minimally Effective,1
4934,9,Mid,MA,43000,208.6079488,Developing,0
4935,12,Mid,MA,46000,204.718615,Developing,0
4936,6,Novice,BA,39000,199.8055339,Minimally Effective,1
4937,10,Mid,BA,43000,211.7086515,Developing,1
4938,14,Mid,BA,49000,198.8944133,Minimally Effective,1
4939,7,Mid,MA,41000,266.7938246,Proficient,1
4940,19,Experienced,MA,53000,232.0738003,Developing,1
4941,1,New,MA,35000,159.498203,Minimally Effective,1
4942,3,Novice,BA,36000,275.3966294,Highly Effective,0
4943,1,New,MA,35000,190.4489725,Minimally Effective,0
4944,37,Career,BA,70000,200.0184762,Developing,1
4945,12,Mid,BA,45000,252.3498522,Proficient,1
4946,24,Experienced,MA,58000,230.0431812,Developing,1
4947,16,Experienced,MA,50000,267.3106637,Proficient,1
4948,31,Career,MA,65000,252.1587054,Proficient,1
4949,13,Mid,BA,46000,240.7032875,Developing,1
4950,18,Experienced,MA,52000,230.5567192,Developing,1
4951,3,Novice,BA,36000,259.6388751,Proficient,1
4952,25,Career,BA,58000,254.1311981,Proficient,1
4953,37,Career,BA,70000,240.3576901,Developing,1
4954,5,Novice,BA,38000,214.0395105,Developing,0
4955,1,New,MA,35000,211.8458064,Developing,0
4956,7,Mid,BA,40000,211.4407239,Developing,1
4957,10,Mid,BA,43000,219.4144678,Developing,1
4958,16,Experienced,MA,50000,183.30953,Minimally Effective,1
4959,5,Novice,PhD or EdD,40000,277.2893706,Highly Effective,1
4960,36,Career,MA,70000,231.354937,Developing,1
4961,28,Career,BA,61000,233.008039,Developing,1
4962,10,Mid,MA,44000,239.5059491,Developing,1
4963,7,Mid,BA,40000,221.5461284,Developing,1
4964,20,Experienced,MA,54000,193.6035791,Minimally Effective,1
4965,1,New,MA,35000,244.2675101,Developing,1
4966,2,New,BA,35000,239.1496568,Developing,1
4967,17,Experienced,BA,50000,254.1663267,Proficient,1
4968,7,Mid,MA,41000,186.6512882,Minimally Effective,0
4969,23,Experienced,BA,56000,260.4120706,Proficient,1
4970,3,Novice,BA,36000,230.5617318,Developing,1
4971,3,Novice,BA,36000,188.4611588,Minimally Effective,1
4972,2,New,MA,36000,177.5949934,Minimally Effective,1
4973,14,Mid,PhD or EdD,53000,277.3621172,Highly Effective,1
4974,18,Experienced,BA,53000,208.9642781,Developing,1
4975,23,Experienced,BA,56000,232.1624646,Developing,1
4976,8,Mid,MA,42000,259.7124627,Proficient,1
4977,3,Novice,MA,37000,202.4796441,Developing,1
4978,21,Experienced,BA,54000,237.7692926,Developing,1
4979,7,Mid,BA,40000,272.8485121,Proficient,0
4980,22,Experienced,BA,55000,249.3102752,Developing,1
4981,12,Mid,BA,45000,191.2562786,Minimally Effective,1
4982,5,Novice,BA,38000,208.2089175,Developing,0
4983,29,Career,MA,63000,222.1767859,Developing,1
4984,14,Mid,BA,47000,245.0432943,Developing,1
4985,34,Career,BA,67000,197.6865913,Minimally Effective,1
4986,2,New,MA,36000,225.4397292,Developing,1
4987,17,Experienced,BA,50000,244.3340091,Developing,1
4988,1,New,BA,34000,173.805948,Minimally Effective,1
4989,23,Experienced,BA,56000,193.9924286,Minimally Effective,1
4990,3,Novice,MA,37000,208.356961,Developing,1
4991,5,Novice,MA,39000,227.8081748,Developing,1
4992,1,New,MA,35000,224.0960867,Developing,1
4993,9,Mid,MA,43000,194.0410408,Minimally Effective,1
4994,6,Novice,MA,40000,242.3078677,Developing,1
4995,29,Career,MA,65000,261.0307446,Proficient,1
4996,7,Mid,BA,40000,228.2356031,Developing,1
4997,21,Experienced,MA,57000,245.1110933,Developing,1
4998,5,Novice,BA,38000,258.798088,Proficient,1
4999,12,Mid,BA,45000,251.814201,Proficient,1
5.00E+03,24,Experienced,MA,58000,195.7835908,Minimally Effective,1
5001,18,Experienced,BA,53000,251.579978,Proficient,1
5002,20,Experienced,BA,53000,196.1528803,Minimally Effective,0
5003,1,New,BA,34000,185.2406453,Minimally Effective,0
5004,3,Novice,MA,37000,203.665064,Developing,1
5005,27,Career,BA,62000,217.295829,Developing,1
5006,33,Career,MA,67000,224.9039323,Developing,1
5007,1,New,BA,34000,197.7939678,Minimally Effective,1
5008,26,Career,BA,59000,223.7772955,Developing,1
5009,12,Mid,BA,45000,208.0338084,Developing,1
5010,5,Novice,BA,38000,200.9631998,Developing,1
5011,20,Experienced,BA,53000,227.3404566,Developing,0
5012,35,Career,BA,68000,236.3342346,Developing,1
5013,21,Experienced,MA,55000,224.7553533,Developing,1
5014,6,Novice,MA,40000,248.8864584,Developing,1
5015,1,New,BA,34000,190.4153978,Minimally Effective,0
5016,15,Mid,BA,48000,187.8191303,Minimally Effective,1
5017,10,Mid,MA,44000,251.4295015,Proficient,1
5018,2,New,BA,35000,201.8553932,Developing,1
5019,36,Career,BA,71000,203.4536359,Developing,1
5020,17,Experienced,MA,51000,233.1855122,Developing,1
5021,18,Experienced,BA,51000,221.5466749,Developing,1
5022,13,Mid,MA,47000,248.5841166,Developing,1
5023,9,Mid,MA,43000,252.5293676,Proficient,1
5024,10,Mid,MA,44000,239.9414923,Developing,1
5025,6,Novice,BA,39000,178.2255646,Minimally Effective,1
5026,4,Novice,BA,37000,212.0254315,Developing,1
5027,14,Mid,BA,47000,215.3032398,Developing,1
5028,33,Career,BA,66000,264.8338306,Proficient,1
5029,1,New,PhD or EdD,36000,167.0611189,Minimally Effective,1
5030,10,Mid,BA,43000,260.8703353,Proficient,0
5031,6,Novice,BA,39000,189.8665384,Minimally Effective,1
5032,33,Career,BA,66000,240.5497399,Developing,1
5033,9,Mid,BA,42000,224.6126637,Developing,1
5034,16,Experienced,MA,50000,182.2224316,Minimally Effective,1
5035,20,Experienced,MA,54000,251.8085789,Proficient,1
5036,30,Career,MA,64000,194.5275028,Minimally Effective,1
5037,6,Novice,MA,40000,215.7809874,Developing,1
5038,14,Mid,BA,49000,261.1087327,Proficient,0
5039,3,Novice,BA,36000,169.6910808,Minimally Effective,1
5040,1,New,BA,34000,146.0349469,Ineffective,0
5041,26,Career,MA,60000,224.9577286,Developing,1
5042,24,Experienced,BA,57000,260.1999229,Proficient,0
5043,28,Career,BA,63000,215.7412072,Developing,1
5044,7,Mid,BA,40000,221.0050678,Developing,1
5045,13,Mid,BA,46000,240.769603,Developing,1
5046,19,Experienced,MA,53000,199.5372084,Minimally Effective,0
5047,28,Career,BA,61000,277.625522,Highly Effective,1
5048,6,Novice,BA,39000,242.8897313,Developing,1
5049,16,Experienced,BA,49000,221.7984705,Developing,1
5050,11,Mid,BA,44000,234.7631532,Developing,1
5051,9,Mid,BA,42000,217.6613832,Developing,1
5052,8,Mid,BA,41000,233.4979086,Developing,1
5053,1,New,BA,34000,130.4310141,Ineffective,1
5054,6,Novice,BA,39000,165.1599953,Minimally Effective,1
5055,19,Experienced,BA,52000,207.4544751,Developing,1
5056,2,New,MA,36000,227.5711585,Developing,1
5057,6,Novice,BA,39000,221.8240291,Developing,1
5058,17,Experienced,BA,50000,244.8115058,Developing,1
5059,25,Career,MA,59000,256.626606,Proficient,0
5060,13,Mid,MA,49000,203.5413876,Developing,1
5061,22,Experienced,MA,56000,251.960509,Proficient,1
5062,18,Experienced,BA,53000,199.3452795,Minimally Effective,1
5063,3,Novice,BA,36000,208.588602,Developing,1
5064,25,Career,BA,58000,244.7566756,Developing,1
5065,12,Mid,BA,45000,261.4852656,Proficient,1
5066,25,Career,MA,59000,253.6549098,Proficient,1
5067,4,Novice,MA,38000,277.3299453,Highly Effective,1
5068,1,New,PhD or EdD,36000,194.0915128,Minimally Effective,1
5069,9,Mid,MA,43000,244.6134567,Developing,1
5070,4,Novice,BA,37000,196.0707964,Minimally Effective,1
5071,24,Experienced,BA,59000,251.0751793,Proficient,1
5072,7,Mid,BA,40000,227.2631692,Developing,1
5073,6,Novice,BA,39000,252.1795951,Proficient,1
5074,2,New,MA,36000,203.5750337,Developing,1
5075,11,Mid,BA,44000,247.1992754,Developing,1
5076,17,Experienced,MA,51000,215.603005,Developing,0
5077,29,Career,MA,63000,251.7612365,Proficient,1
5078,3,Novice,MA,37000,228.4066333,Developing,1
5079,24,Experienced,MA,58000,190.8942128,Minimally Effective,1
5080,7,Mid,MA,41000,233.6851826,Developing,1
5081,2,New,BA,35000,219.141794,Developing,1
5082,21,Experienced,BA,56000,231.6335295,Developing,0
5083,11,Mid,BA,44000,208.7103163,Developing,1
5084,10,Mid,MA,44000,217.9190413,Developing,1
5085,7,Mid,MA,41000,258.6353381,Proficient,0
5086,4,Novice,BA,37000,215.5986474,Developing,1
5087,25,Career,MA,59000,217.9465765,Developing,1
5088,26,Career,BA,59000,237.9095587,Developing,1
5089,1,New,BA,34000,159.3667946,Minimally Effective,1
5090,15,Mid,BA,48000,211.1604659,Developing,1
5091,13,Mid,BA,46000,228.8955804,Developing,0
5092,38,Career,PhD or EdD,73000,242.2101801,Developing,1
5093,6,Novice,PhD or EdD,41000,170.8673786,Minimally Effective,1
5094,27,Career,BA,60000,206.5284683,Developing,1
5095,15,Mid,BA,48000,199.379294,Minimally Effective,1
5096,4,Novice,MA,38000,216.9076469,Developing,1
5097,4,Novice,MA,38000,184.3329115,Minimally Effective,1
5098,6,Novice,BA,39000,219.0645268,Developing,0
5099,4,Novice,BA,37000,232.5541906,Developing,1
5100,7,Mid,BA,40000,246.626576,Developing,1
5101,22,Experienced,BA,55000,203.6505271,Developing,0
5102,13,Mid,BA,46000,237.3675848,Developing,1
5103,2,New,BA,35000,125.4055294,Ineffective,1
5104,13,Mid,BA,46000,243.0283799,Developing,1
5105,3,Novice,MA,37000,201.1356347,Developing,0
5106,22,Experienced,BA,55000,217.2843066,Developing,1
5107,7,Mid,BA,40000,222.3303719,Developing,1
5108,9,Mid,BA,42000,256.5180896,Proficient,1
5109,1,New,BA,34000,223.5830942,Developing,1
5110,9,Mid,BA,42000,252.1479613,Proficient,0
5111,29,Career,MA,63000,207.423946,Developing,1
5112,4,Novice,BA,37000,213.7159635,Developing,1
5113,9,Mid,BA,42000,218.142568,Developing,1
5114,34,Career,BA,67000,252.6998581,Proficient,1
5115,3,Novice,BA,36000,210.3252137,Developing,1
5116,20,Experienced,BA,53000,220.6759765,Developing,1
5117,23,Experienced,MA,59000,232.7725575,Developing,1
5118,10,Mid,BA,43000,280.8564769,Highly Effective,1
5119,28,Career,MA,62000,233.3466464,Developing,1
5120,5,Novice,BA,38000,221.3055709,Developing,1
5121,8,Mid,BA,41000,273.0284821,Proficient,1
5122,1,New,BA,34000,156.9234435,Minimally Effective,0
5123,27,Career,MA,63000,236.9543571,Developing,1
5124,12,Mid,BA,45000,222.002896,Developing,1
5125,5,Novice,BA,38000,183.9281979,Minimally Effective,1
5126,19,Experienced,MA,53000,261.3771662,Proficient,1
5127,8,Mid,MA,42000,203.8265357,Developing,0
5128,8,Mid,BA,41000,202.8339394,Developing,0
5129,3,Novice,BA,36000,235.121199,Developing,1
5130,21,Experienced,MA,55000,195.071992,Minimally Effective,1
5131,22,Experienced,BA,55000,251.9735325,Proficient,1
5132,5,Novice,BA,38000,235.7507278,Developing,0
5133,1,New,BA,34000,200.693057,Developing,1
5134,13,Mid,BA,46000,285.473607,Highly Effective,0
5135,16,Experienced,BA,49000,219.2618903,Developing,1
5136,21,Experienced,BA,56000,220.2712833,Developing,1
5137,2,New,BA,35000,182.9472919,Minimally Effective,0
5138,7,Mid,BA,40000,211.107036,Developing,1
5139,25,Career,BA,60000,198.2362787,Minimally Effective,0
5140,2,New,MA,36000,211.9712209,Developing,0
5141,37,Career,BA,70000,186.6429621,Minimally Effective,1
5142,22,Experienced,BA,55000,285.7334562,Highly Effective,0
5143,8,Mid,MA,42000,246.7250665,Developing,1
5144,4,Novice,MA,38000,218.225171,Developing,1
5145,30,Career,BA,63000,256.8092294,Proficient,1
5146,21,Experienced,BA,54000,269.9998698,Proficient,0
5147,29,Career,BA,62000,199.6120764,Minimally Effective,1
5148,6,Novice,MA,40000,220.7293702,Developing,1
5149,7,Mid,MA,41000,245.9637052,Developing,0
5150,19,Experienced,MA,53000,272.8692373,Proficient,0
5151,22,Experienced,BA,57000,203.813667,Developing,1
5152,3,Novice,BA,36000,255.615782,Proficient,0
5153,12,Mid,BA,45000,215.3927387,Developing,1
5154,23,Experienced,BA,58000,252.2108144,Proficient,0
5155,9,Mid,MA,43000,226.744487,Developing,0
5156,24,Experienced,MA,58000,229.9941217,Developing,1
5157,18,Experienced,BA,53000,239.8911242,Developing,1
5158,19,Experienced,BA,52000,167.7040876,Minimally Effective,1
5159,29,Career,MA,65000,213.2304907,Developing,0
5160,4,Novice,MA,38000,183.9769148,Minimally Effective,1
5161,10,Mid,PhD or EdD,45000,207.1519261,Developing,1
5162,2,New,BA,35000,174.2063316,Minimally Effective,1
5163,17,Experienced,MA,51000,249.6521056,Developing,1
5164,6,Novice,BA,39000,204.7904683,Developing,0
5165,1,New,MA,35000,183.697412,Minimally Effective,1
5166,1,New,MA,35000,204.1670356,Developing,1
5167,5,Novice,BA,38000,213.5710238,Developing,0
5168,10,Mid,MA,44000,273.1431738,Proficient,1
5169,10,Mid,PhD or EdD,45000,203.5515111,Developing,0
5170,18,Experienced,BA,53000,274.4857889,Proficient,1
5171,15,Mid,MA,51000,282.9862542,Highly Effective,1
5172,4,Novice,MA,38000,233.968357,Developing,1
5173,27,Career,BA,60000,177.1021227,Minimally Effective,1
5174,14,Mid,PhD or EdD,49000,232.8513635,Developing,0
5175,28,Career,BA,61000,243.3871569,Developing,1
5176,7,Mid,MA,41000,217.0304968,Developing,1
5177,1,New,BA,34000,241.9699916,Developing,1
5178,28,Career,BA,61000,210.8404606,Developing,1
5179,1,New,MA,35000,169.4901695,Minimally Effective,1
5180,26,Career,MA,62000,170.7545859,Minimally Effective,0
5181,10,Mid,BA,43000,224.4367779,Developing,1
5182,24,Experienced,PhD or EdD,59000,274.6075768,Proficient,1
5183,19,Experienced,BA,52000,236.2754709,Developing,1
5184,37,Career,MA,71000,214.6610799,Developing,1
5185,2,New,BA,35000,151.8026538,Minimally Effective,1
5186,35,Career,BA,68000,275.0594725,Highly Effective,0
5187,2,New,MA,36000,221.9280636,Developing,1
5188,1,New,BA,34000,175.2565485,Minimally Effective,1
5189,12,Mid,MA,46000,260.054954,Proficient,1
5190,33,Career,MA,67000,215.4271403,Developing,1
5191,7,Mid,BA,40000,214.0599335,Developing,1
5192,2,New,MA,36000,199.1037167,Minimally Effective,0
5193,19,Experienced,BA,52000,230.6391702,Developing,1
5194,4,Novice,BA,37000,232.0496984,Developing,1
5195,2,New,MA,36000,206.9247871,Developing,1
5196,28,Career,BA,61000,228.3637105,Developing,0
5197,4,Novice,MA,38000,243.7122119,Developing,1
5198,21,Experienced,MA,55000,265.6916497,Proficient,1
5199,19,Experienced,MA,53000,249.8881153,Developing,1
5200,1,New,BA,34000,237.0231907,Developing,0
5201,14,Mid,BA,47000,262.3492841,Proficient,1
5202,1,New,BA,34000,223.7793023,Developing,0
5203,5,Novice,BA,38000,200.1058839,Developing,0
5204,17,Experienced,MA,53000,252.4030891,Proficient,0
5205,25,Career,MA,59000,227.9201158,Developing,1
5206,6,Novice,BA,39000,214.6726732,Developing,1
5207,10,Mid,MA,44000,201.8810749,Developing,1
5208,8,Mid,MA,42000,225.6438941,Developing,0
5209,21,Experienced,MA,55000,272.8729679,Proficient,1
5210,5,Novice,BA,38000,192.0559072,Minimally Effective,1
5211,3,Novice,MA,37000,174.496599,Minimally Effective,1
5212,13,Mid,BA,46000,229.2436658,Developing,1
5213,1,New,BA,34000,170.0671442,Minimally Effective,1
5214,26,Career,MA,60000,195.1086142,Minimally Effective,1
5215,3,Novice,MA,37000,164.9938077,Minimally Effective,0
5216,2,New,BA,35000,129.0776078,Ineffective,1
5217,11,Mid,BA,44000,243.4847272,Developing,0
5218,16,Experienced,MA,50000,214.2220106,Developing,1
5219,30,Career,BA,63000,226.2676258,Developing,1
5220,9,Mid,BA,42000,200.7661294,Developing,1
5221,20,Experienced,BA,53000,271.0858776,Proficient,1
5222,11,Mid,MA,47000,236.2938111,Developing,1
5223,20,Experienced,BA,55000,216.878044,Developing,1
5224,5,Novice,BA,38000,216.3980819,Developing,1
5225,3,Novice,MA,37000,238.8807909,Developing,0
5226,22,Experienced,BA,55000,222.8594078,Developing,1
5227,12,Mid,MA,46000,242.5081663,Developing,1
5228,21,Experienced,MA,55000,248.0517441,Developing,1
5229,4,Novice,BA,37000,196.0938265,Minimally Effective,1
5230,19,Experienced,MA,53000,184.7014464,Minimally Effective,0
5231,24,Experienced,BA,57000,227.9538598,Developing,1
5232,8,Mid,BA,41000,239.4293716,Developing,1
5233,4,Novice,BA,37000,195.9034635,Minimally Effective,1
5234,38,Career,BA,71000,268.9292766,Proficient,1
5235,17,Experienced,BA,50000,266.7234963,Proficient,1
5236,33,Career,BA,66000,241.664582,Developing,1
5237,37,Career,MA,71000,214.2268563,Developing,1
5238,2,New,BA,35000,192.4230838,Minimally Effective,1
5239,17,Experienced,BA,50000,260.4263306,Proficient,1
5240,13,Mid,BA,48000,209.1324649,Developing,1
5241,16,Experienced,MA,50000,220.4588228,Developing,1
5242,7,Mid,MA,41000,191.2336933,Minimally Effective,1
5243,6,Novice,MA,40000,195.674962,Minimally Effective,1
5244,16,Experienced,BA,49000,181.6763524,Minimally Effective,1
5245,21,Experienced,BA,54000,282.7579974,Highly Effective,1
5246,21,Experienced,MA,55000,239.2727577,Developing,1
5247,8,Mid,BA,41000,225.2589307,Developing,1
5248,19,Experienced,BA,54000,205.1044145,Developing,1
5249,4,Novice,BA,37000,157.7629013,Minimally Effective,1
5250,14,Mid,BA,47000,242.5535435,Developing,1
5251,21,Experienced,BA,56000,194.473431,Minimally Effective,1
5252,2,New,MA,36000,182.1248185,Minimally Effective,1
5253,10,Mid,BA,43000,232.0383018,Developing,1
5254,27,Career,BA,60000,212.8449126,Developing,1
5255,15,Mid,BA,48000,227.5042242,Developing,1
5256,5,Novice,BA,38000,227.9390411,Developing,1
5257,27,Career,MA,61000,249.1022392,Developing,1
5258,17,Experienced,BA,50000,267.498505,Proficient,1
5259,33,Career,MA,67000,256.2536929,Proficient,1
5260,2,New,MA,36000,201.1558317,Developing,1
5261,19,Experienced,BA,54000,219.0181505,Developing,1
5262,14,Mid,MA,48000,198.9422952,Minimally Effective,0
5263,18,Experienced,MA,52000,248.8218298,Developing,1
5264,16,Experienced,MA,50000,208.8474995,Developing,1
5265,10,Mid,BA,43000,249.9167767,Developing,1
5266,6,Novice,MA,40000,250.5501708,Proficient,1
5267,7,Mid,BA,40000,199.1533499,Minimally Effective,1
5268,32,Career,BA,65000,193.641544,Minimally Effective,1
5269,11,Mid,MA,45000,198.1313218,Minimally Effective,1
5270,3,Novice,BA,36000,241.4479028,Developing,1
5271,1,New,BA,34000,161.8157326,Minimally Effective,0
5272,25,Career,BA,58000,197.7674487,Minimally Effective,1
5273,3,Novice,MA,37000,190.4305062,Minimally Effective,0
5274,1,New,MA,35000,143.9026701,Ineffective,0
5275,9,Mid,MA,43000,268.8144692,Proficient,0
5276,5,Novice,BA,38000,164.8485358,Minimally Effective,1
5277,14,Mid,MA,50000,252.5566208,Proficient,1
5278,23,Experienced,BA,56000,212.2192142,Developing,0
5279,2,New,BA,35000,209.3107664,Developing,0
5280,31,Career,BA,64000,235.7639808,Developing,1
5281,11,Mid,MA,47000,248.5091903,Developing,1
5282,6,Novice,MA,40000,237.38504,Developing,0
5283,16,Experienced,MA,50000,212.8945006,Developing,1
5284,24,Experienced,BA,57000,280.7561185,Highly Effective,0
5285,2,New,BA,35000,210.8856247,Developing,0
5286,2,New,BA,35000,172.7946763,Minimally Effective,1
5287,16,Experienced,MA,50000,234.8556477,Developing,0
5288,3,Novice,MA,37000,271.305291,Proficient,1
5289,13,Mid,MA,47000,202.995591,Developing,1
5290,22,Experienced,MA,56000,186.7824183,Minimally Effective,1
5291,17,Experienced,BA,50000,241.0464416,Developing,1
5292,4,Novice,BA,37000,262.8965868,Proficient,0
5293,33,Career,MA,67000,237.4548754,Developing,1
5294,9,Mid,BA,42000,226.9718066,Developing,1
5295,21,Experienced,MA,55000,258.8156023,Proficient,1
5296,3,Novice,MA,37000,239.9035172,Developing,1
5297,4,Novice,BA,37000,255.0860457,Proficient,0
5298,2,New,MA,36000,173.8795026,Minimally Effective,0
5299,1,New,MA,35000,132.215549,Ineffective,1
5300,15,Mid,MA,49000,202.3510556,Developing,1
5301,23,Experienced,MA,57000,201.6459071,Developing,1
5302,29,Career,MA,63000,240.1472046,Developing,1
5303,12,Mid,MA,46000,229.489608,Developing,1
5304,6,Novice,BA,39000,209.3232191,Developing,1
5305,7,Mid,BA,40000,214.3902202,Developing,1
5306,7,Mid,BA,40000,172.1204684,Minimally Effective,1
5307,30,Career,BA,65000,242.5682386,Developing,1
5308,11,Mid,MA,45000,209.9140948,Developing,1
5309,12,Mid,MA,46000,228.9694439,Developing,1
5310,6,Novice,MA,40000,275.5187367,Highly Effective,0
5311,15,Mid,BA,48000,247.7373018,Developing,1
5312,4,Novice,BA,37000,215.0912584,Developing,1
5313,3,Novice,BA,36000,211.7746915,Developing,1
5314,11,Mid,MA,45000,198.743446,Minimally Effective,1
5315,31,Career,BA,64000,216.4534445,Developing,1
5316,1,New,BA,34000,206.7927139,Developing,1
5317,11,Mid,MA,45000,166.3120402,Minimally Effective,1
5318,8,Mid,MA,42000,219.6409512,Developing,1
5319,12,Mid,MA,46000,228.9390771,Developing,1
5320,2,New,MA,36000,208.3838016,Developing,1
5321,25,Career,MA,59000,272.5967464,Proficient,1
5322,8,Mid,BA,41000,255.4086835,Proficient,1
5323,19,Experienced,MA,53000,251.5325618,Proficient,0
5324,19,Experienced,BA,52000,241.0908555,Developing,1
5325,7,Mid,BA,40000,206.3050039,Developing,0
