Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,Extended Referer,SessionID,User Agent,Extended User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Please select your Field Consultant ID. ,Which cohort is this Fellow a member of?,Please select the Cohort 27 Fellow ID that corresponds to the Fellow you observed.,Please select the Cohort 28 Fellow ID that corresponds to the Fellow you observed.,Please enter the school DBN as a letter and 3-digit number (e.g. X232 or K021),K:Please enter the grade level(s) of the observed lesson. Select all that apply. ,1:Please enter the grade level(s) of the observed lesson. Select all that apply. ,2:Please enter the grade level(s) of the observed lesson. Select all that apply. ,3:Please enter the grade level(s) of the observed lesson. Select all that apply. ,4:Please enter the grade level(s) of the observed lesson. Select all that apply. ,5:Please enter the grade level(s) of the observed lesson. Select all that apply. ,6:Please enter the grade level(s) of the observed lesson. Select all that apply. ,7:Please enter the grade level(s) of the observed lesson. Select all that apply. ,8:Please enter the grade level(s) of the observed lesson. Select all that apply. ,9:Please enter the grade level(s) of the observed lesson. Select all that apply. ,10:Please enter the grade level(s) of the observed lesson. Select all that apply. ,11:Please enter the grade level(s) of the observed lesson. Select all that apply. ,12:Please enter the grade level(s) of the observed lesson. Select all that apply. ,"CTT/ICT:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","Self-contained:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","SETTS:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","D75:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","N/A:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","What is the Fellow’s assigned university subject area? (Please select the subject they are training in at their university, NOT the subject they are teaching during this observation.)",What was the date of this observation?,1a: :Please record your observation rating for component 1a: Demonstrating Knowledge of Content and Pedagogy.,1c::Please record your observation rating for component 1c: Setting Instructional Outcomes.,1e::Please record your observation rating for component 1e: Designing Coherent Instruction.,Comments for Domain 1,2b: :Please record your observation rating for component 2b: Establishing a Culture for Learning.,2c::Please record your observation rating for component 2c: Managing Classroom Procedures.,2d::Please record your observation rating for component 2d: Managing Student Behavior.,Comments for Domain 2,3b::Please record your observation rating for component 3b: Using Questioning and Discussion Techniques.,3c::Please record your observation rating for component 3c: Engaging Students in Learning.,3d::Please record your observation rating for component 3d: Using Assessment in Instruction.,Comments for Domain 3,4a::Please record your observation rating for component 4a: Reflecting on Teaching.,Comments for Domain 4,How effective do you believe this Fellow is compared to other teachers with similar experience (eg- first year Fellows compared to other first year teachers)?,URL Redirect
150,3/15/2017 21:03,3/15/2017 21:05,Partial,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489626203_58c9e45ba9dae6.52060810,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,108.30.163.191,-73.95480347,40.77619934,United States,New York,NY,10028,2021,Cohort 27,50443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,3/15/2017 21:10,3/15/2017 21:18,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489626639_58c9e60f9c3005.47792688,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,108.30.163.191,-73.95480347,40.77619934,United States,New York,NY,10028,2021,Cohort 27,50443,,M520,,,,,,,,,,,10,,,CTT/ICT,,,,,Special Education,2/28/2017,Developing+,Developing,Developing,,Developing,Developing+,Developing+,No behavior plan evident. Students were not engaged in meaningful activities. Behavior impacted lesson implementation.,Developing,Developing,Developing,This teacher assistingthe Gen. Ed. teacher in lesson implentation by workong one on one with select students. He did not actively take part in the instruction.,Developing+,Somewhat  overwhelmed.,Below Average,
154,3/15/2017 22:03,3/15/2017 22:03,Partial,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489629781_58c9f25549e2b6.13731618,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0,,100.2.219.170,-73.77249908,40.76369858,United States,Bayside,NY,11361,219,Cohort 28,,51330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,3/15/2017 22:05,3/15/2017 22:24,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489629906_58c9f2d2db4f39.88361493,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0,,100.2.219.170,-73.77249908,40.76369858,United States,Bayside,NY,11361,219,Cohort 28,,51330,X005,,,,,4,,,,,,,,,CTT/ICT,,,,,Special Education,3/6/2017,Developing+,Effective,Developing+,* Teacher's plans and practice illustrate a limited range of approaches. * The learning objectives and standards were included. The learning objectives should be written in student friendly language.,Developing+,Developing,Developing,"* The classroom culture represents a lack of student committment toward the work. * Students were talking throughout the lesson causing the teacher to stop the lesson on numerous occasions. * Teacher attempted to get the students' attention by stating, ""If you hear my voice clap once, ..."" on four occasions, to no avail.",Developing+,Developing,Developing+,,Developing,,Below Average,
156,3/16/2017 9:52,3/16/2017 10:20,Complete,,,,English,https://mail.nycboe.net/owa/redir.aspx?SURL=23Q7tfnutuVIUQ5V5ELmsuMF93WFSW5nZaMQNqCitCg0AqCpcWzUCGgA,https://mail.nycboe.net/owa/redir.aspx?SURL=23Q7tfnutuVIUQ5V5ELmsuMF93WFSW5nZaMQNqCitCg0AqCpcWzUCGgAdAB0AHAAcwA6AC8ALwB3AHcAdwAuAHMAdQByAHYAZQB5AGcAaQB6AG0AbwAuAGMAbwBtAC8AcwAzAC8AMwAzADMANQAyADcAOQAvAEYARABJAC0AMgAwADEANgAtADEANwAtAEIAQwAtAFIAMwA.&URL=https%3a%2f%2fwww.surveygizmo.com%2fs3%2f3335279%2fFDI-2016-17-BC-R3,1489671485_58ca953dd073d1.32365134,Mozilla/5.0 (Windows NT 6.0; rv:52.0) Gecko/20100101 Firefox/52.0,Mozilla/5.0 (Windows NT 6.0; rv:52.0) Gecko/20100101 Firefox/52.0,,173.52.247.101,-73.95829773,40.66139984,United States,Brooklyn,NY,11225,1804,Cohort 27,50047,,K098,,,,,,,,,8,,,,,,,,,N/A,English,3/7/2017,Effective+,Effective+,Effective+,"John prepared an engaging lesson on how background information relating to the poet Emily Dickinson can help students analyze a poem. By presenting a two minute  video clip on Dickinson from SHMOOP, students were better able to analyze and interpret Dickinson's poem about death. The video clip was guided by questions which linked to the analysis of the poem. John utiized auditory and visual strategies throughout the period and engaged students of various skill levels with scaffolding and tiered assigments and assessments.",Effective+,Effective,Effective,"This is an energetic 8th grade ELA class, replete with a variety of students with various social and academic needs. John does his best to engage his students by gathering as much information as he can about them and incorporating strategies and activities which enable them to be engaged and remain on task. I have seen a vast improvement overall in the behavior of these students from my last visit.",Effective+,Effective+,Effective+,"John always begins his Do Now with multiple entry points. He is keenly aware of his audience and designs and engaging hook each day to meet the needs of the many reading, writing (and listening) levels in this class. Students discuss concepts/ideas which are engaging and relevant to their world. The discussion that ensued enabled them to cite evidence from the poem as well and make connections to their own lives. By the end of the period John could easily diagnose for learning through the exit ticket.",Effective+,"John immediately reflected on his initial learning objective, and most importantly as he stated, that students readily discussed the poem ""creatively"". As most 8th grade teachers are presently anticipating their students shortly taking the yearly ELA assessment he realized the importance of including a lesson on poetry. John realized that perhaps he could have modeled a shorter and slightly easier Emily Dickinson poem first so students could see through this ""easier"" lens. Also, his summative assessment should have been more focused and included more specific questions to diagnose for learning. Although most of the students got the ""gist"" of the poem, he realized that some of his students need more scaffolding.",Above Average,
157,3/16/2017 10:59,3/16/2017 11:12,Partial,,,,English,https://mercury.brooklyn.cuny.edu/owa/redir.aspx?SURL=uLZF5KE9xPE_3WQNFnrMCVie0rQABdmpwkUltF75k-HpKI,https://mercury.brooklyn.cuny.edu/owa/redir.aspx?SURL=uLZF5KE9xPE_3WQNFnrMCVie0rQABdmpwkUltF75k-HpKI3ifGzUCGgAdAB0AHAAcwA6AC8ALwB3AHcAdwAuAHMAdQByAHYAZQB5AGcAaQB6AG0AbwAuAGMAbwBtAC8AcwAzAC8AMwAzADMANQAyADcAOQAvAEYARABJAC0AMgAwADEANgAtADEANwAtAEIAQwAtAFIAMwA.&URL=https%3a%2f%2fwww.surveygizmo.com%2fs3%2f3335279%2fFDI-2016-17-BC-R3,1489676360_58caa8485ee8a3.08992649,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safa","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,68.194.35.251,-73.95829773,40.64490128,United States,Brooklyn,NY,11226,2030,Cohort 27,50341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,3/16/2017 11:13,3/16/2017 11:13,Partial,,,,English,https://mercury.brooklyn.cuny.edu/owa/redir.aspx?SURL=uLZF5KE9xPE_3WQNFnrMCVie0rQABdmpwkUltF75k-HpKI,https://mercury.brooklyn.cuny.edu/owa/redir.aspx?SURL=uLZF5KE9xPE_3WQNFnrMCVie0rQABdmpwkUltF75k-HpKI3ifGzUCGgAdAB0AHAAcwA6AC8ALwB3AHcAdwAuAHMAdQByAHYAZQB5AGcAaQB6AG0AbwAuAGMAbwBtAC8AcwAzAC8AMwAzADMANQAyADcAOQAvAEYARABJAC0AMgAwADEANgAtADEANwAtAEIAQwAtAFIAMwA.&URL=https%3a%2f%2fwww.surveygizmo.com%2fs3%2f3335279%2fFDI-2016-17-BC-R3,1489677183_58caab7f5be824.21177694,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safa","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,68.194.35.251,-73.95829773,40.64490128,United States,Brooklyn,NY,11226,2030,Cohort 27,50341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,3/16/2017 11:33,3/16/2017 12:07,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489678381_58cab02d5e9bb4.36928040,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7",,98.14.233.195,-73.96289825,40.67599869,United States,Brooklyn,NY,11238,1846,Cohort 27,50268,,X118,,,,,,,6,,,,,,,,,,,N/A,English,2/28/2017,Developing+,Developing+,Developing,Basic knowledge of subject demonstrated. No evidence of differentiation.,Developing,Developing+,Developing+,Student behavior generally appropriate though no evidence of established rules and procedures evident.,Developing,Developing,Developing,No grouping so minimal number of questions asked during lesson. Assessment not built into lesson.,Developing+,Mr. Abrams  continues to show improvement.,Average,
161,3/16/2017 12:07,3/16/2017 12:50,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489680460_58cab84c6aec08.46355764,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7",,98.14.233.195,-73.96289825,40.67599869,United States,Brooklyn,NY,11238,1846,Cohort 27,50314,,K474,,,,,,,,,,,,11,,,,,,N/A,English,3/27/2017,Effective,Effective,Effective,Ms. Babb demonstrated a thorough knowledge of her subject and how to meet the needs of the different levels in her classroom.,Effective+,Effective+,Effective+,Ms. Babb maximizes instructional time and maintains student engagement,Effective+,Effective+,Effective,Ms. Babb incorporates assessment into her lessons .,Effective+,Ms. Babb is very responsive to constructive criticism,Top 10%,
162,3/16/2017 12:50,3/16/2017 13:40,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489683036_58cac25c00db26.79726507,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7",,98.14.233.195,-73.96289825,40.67599869,United States,Brooklyn,NY,11238,1846,Cohort 27,50224,,K,,,,,,,,7,,,,,,CTT/ICT,,,,,English,02/18/0007,Developing+,Developing,Developing,Mr. Moore has a very basic knowledge of his subject but no understanding of how to differentiate instruction.,Developing,Developing,Developing,Mr. Moore has to consistently enforce established rules and procedures established by the school.,Developing,Developing,Ineffective,Assessment must be ongoing and dictate the direction of future instruction.,Developing,Mr.Moore is responsive to constructive comments.,Below Average,
163,3/16/2017 15:43,3/16/2017 15:47,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489693389_58caeacdd765e6.62509931,"Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0","Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",,69.113.14.134,-73.5963974,40.78979874,United States,Old Westbury,NY,11568,2086,Cohort 28,,51318,X49,,,,,,5,,,,,,,,CTT/ICT,,,,,Special Education,3/16/2017,Effective,Effective+,Effective+,,Effective+,Effective+,Highly Effective,,Effective,Effective+,Effective+,,Effective+,,Above Average,
164,3/16/2017 15:47,3/16/2017 15:50,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489693630_58caebbe6dfd86.78239772,"Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0","Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",,69.113.14.134,-73.5963974,40.78979874,United States,Old Westbury,NY,11568,2086,Cohort 28,,51300,M057,,,,,,,,7,,,,,,,,,,N/A,Science,3/16/2017,Effective,Developing+,Developing+,,Developing,Developing+,Developing,,Developing,Developing,Developing,,Developing+,,Average,
165,3/16/2017 16:46,3/16/2017 17:06,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489697189_58caf9a5dcc7b0.76701812,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7",,98.14.233.195,-73.96289825,40.67599869,United States,Brooklyn,NY,11238,1846,Cohort 27,51184,,K340,,,,,,,,7,,,,,,,,,,N/A,English,2/16/2017,Developing+,Developing+,Developing+,Differentiation is lacking.,Developing+,Developing,Developing,Ms. Morgan has established some rules and procedures but fails to implement them consistently. Resulting in loss of instruction time.,Developing+,Developing+,Developing,Provided Ms. Morgan with overview of Bloom's Taxonomy to assist her in creating questions on several levels.,Developing+,Ms. Morgan is very receptive and implements suggestions given.,Average,
166,3/16/2017 17:06,3/16/2017 17:29,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489698409_58cafe69816575.22458455,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7",,98.14.233.195,-73.96289825,40.67599869,United States,Brooklyn,NY,11238,1846,Cohort 27,51185,,K384,,,,,,,,7,,,,,,,,,,N/A,English,2/14/2017,Developing+,Developing+,Developing+,Mr. O'Brien creates engaging lessons but fails to differentiate.,Effective,Effective,Effective+,mr O'Brian has established effective rules and procedures. Hie motivates his students to perform at their highest levels.,Developing+,Developing+,Developing+,Mr. O'Brien was provided with material to assist him with developing more challenging questions.,Effective,Mr. O'Brien is very eager to improve his craft.,Above Average,
167,3/16/2017 17:30,3/16/2017 17:52,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489699751_58cb03a7ca7840.49351752,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,24.189.118.102,-73.91079712,40.61000061,United States,Brooklyn,NY,11234,2023,Cohort 28,,51310,K422,,,,,,,6,,,,,,,,Self-contained,,,,Special Education,2/28/2017,Developing+,Developing+,Developing+,"Comments on Domains 1a, 1c, and 1e: Before the bell rang, Ms. Diamond was prepared with the Do Now reflected on the Smart Board: What is a claim? Explain in 1-2 complete sentences. Since there was a gap between classes, this activity allowed students to revisit previous instruction. The reading article was also ready for distribution. This was a standards-based lesson: •	RI 6.1: Cite textual evidence to support analysis of what the text says explicitly, as well as inferences drawn from the text.  •	RI 6.8: Trace and evaluate the argument and specific claims in a text, distinguishing claims that are supported by reasons and evidence from claims that are not. •	W6.1: Write arguments to support claims with clear reasons and relevant evidence. •	W6.4: Produce clear and coherent writing in which the development, organization, and style are appropriate to task, purpose, and audience. •	W6.9: Draw evidence from literary or informational texts to support analysis, reflection, and research",Effective,Developing+,Developing,"As many students languished outside after the bell rang, the teacher corralled them inside and stated the remaining time to complete the Do Now. She held them responsible to write the indicated response. Students were asked to pair and be prepared to share. During the sharing, it became evident that a concise definition was needed for, ""What is a claim?"" As suggested to Ms. Diamond, some examples of Text-To-Self and current Text-To-World situations could have supported understanding.  To the group of students who were chatty and disruptive, Ms. Diamond used signals and repeated verbal warnings. I provided the teacher with an example of a behavior modification chart to reduce interruptions.",Developing+,Developing+,Developing+,"A review of Exit Tickets revealed uneven results. Half of the students did not use evidence to support the meaning of a claim from either the informational article or the assigned Independent Reading. Although the majority of students displayed interest in the title of the article, this did not engender overall success. It is suggested that data is used to reconfigure grouping and scaffold students in areas of need.",Effective,"Ms. Diamond's insights about the lesson were accurate and she stated several suggestions for improvement: •	Use a different procedure to share out •	Either read less of the article or choose another article •	Entire grade is working on a concise meaning for  the word claim •	Lack of interesting grade level books",Average,
168,3/16/2017 17:29,3/16/2017 17:57,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489699789_58cb03cd564f10.20222763,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7",,98.14.233.195,-73.96289825,40.67599869,United States,Brooklyn,NY,11238,1846,Cohort 27,50744,,K474,,,,,,,,,,9,,,,,,,,N/A,English,2/7/2017,Developing+,Developing,Developing,No differentiation or engagement.,Developing+,Developing,Developing,Ms. Jackson has to implement school policies and establish andy rules she requires .,Developing,Developing+,Developing,Challenging questions often engage students as well as develop thinking. Ms. Jackson was provided with material to assist her with question development.,Developing+,Ms. Jackson is eager to develop her skills and receptive to constructive criticism.,Average,
169,3/16/2017 17:54,3/16/2017 18:01,Partial,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489701244_58cb097ccaaa24.92740249,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,24.189.118.102,-73.91079712,40.61000061,United States,Brooklyn,NY,11234,2023,Cohort 28,,51311,,,,,,,,6,,,,,,,,Self-contained,,,,Special Education,2/14/2017,Effective,Effective,Effective,"Ms. Eustache's prepared lesson displays her knowledge on the topic of geometry in reflecting shapes on a coordinate plane. The content was related to previous concepts, as supported by a lesson plan. Before beginning instruction, the teacher read the above expected outcome. Next, students were asked to engage in an activity that was logical to advancing their learning on the topic. This was a standards based lesson: •	CCSS.Math.Content.6NS.C.6.B Understand signs of numbers in ordered pairs as indicationg locations in quadrants of the coordinate plane; recognizing that when two ordered pairs differ only by signs, the locations of the points are related by reflections across oone or both axes.  •	CCSS.Math.Content.6.NS.C.8 Solve real-world and mathematical problems by graphing points in all four quadrants of the coordinate plane. Include use of coordnates and absolute value to find distances between points with the same first coordinate or the same second coordinate.",Effective,Effective,Effective,,Developing+,Effective,Effective,"While the quality of questions in the lesson plan and those posed during instruction were predominantly low-level, Ms. Eustache acknowledges the need to elevate her questions. Following are examples to consider: 1. Instead of asking, ""Are some of the sides the same?"" Pose, ""Explain to the class how the sides are the same or different."" 2. ""Describe the changes that occur when you reflect coordinates over the x-axis."" These same examples can generate discussion amongst group members.  Prepared activities were differentiated, aligned to the objective, and required students to revisit the content. However, the pacing did not allow for closure.",,,,
171,3/16/2017 18:02,3/16/2017 18:10,Complete,,,,English,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,https://www.surveygizmo.com/s3/3335279/FDI-2016-17-BC-R3,1489701204_58cb0954c93e64.09028828,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",,24.189.118.102,-73.91079712,40.61000061,United States,Brooklyn,NY,11234,2023,Cohort 28,,51311,K671,,,,,,,6,,,,,,,,Self-contained,,,,Special Education,2/14/2017,Effective,Effective,Effective,"Ms. Eustache's prepared lesson displays her knowledge on the topic of geometry in reflecting shapes on a coordinate plane. The content was related to previous concepts, as supported by a lesson plan. Before beginning instruction, the teacher read the above expected outcome. Next, students were asked to engage in an activity that was logical to advancing their learning on the topic. This was a standards based lesson: •	CCSS.Math.Content.6NS.C.6.B Understand signs of numbers in ordered pairs as indicationg locations in quadrants of the coordinate plane; recognizing that when two ordered pairs differ only by signs, the locations of the points are related by reflections across oone or both axes.  •	CCSS.Math.Content.6.NS.C.8 Solve real-world and mathematical problems by graphing points in all four quadrants of the coordinate plane. Include use of coordnates and absolute value to find distances between points with the same first coordinate or the same second coordinate.",Effective,Effective,Effective,"Students were provided graph paper for their task and relevant content vocabulary preceded the Mini Lesson. A Teacher-Made chart of 5-steps was displayed to assist students with how to accomplish the objective, and compliments were offered when students were successful or attempted to reflect points, ""Let's clap it up!"" Ms. Eustache was also prepared with worksheets and the transition to instructional groups did not disrupt the tone in the class.  When necessary, the teacher used positive reinforcement to remind students of expected behavior.",Developing+,Effective,Developing+,"While the quality of questions in the lesson plan and those posed during instruction were predominantly low-level, Ms. Eustache acknowledges the need to elevate her questions. Following are examples to consider: 1. Instead of asking, ""Are some of the sides the same?"" Pose, ""Explain to the class how the sides are the same or different."" 2. ""Describe the changes that occur when you reflect coordinates over the x-axis."" These same examples can generate discussion amongst group members.  Prepared activities were differentiated, aligned to the objective, and required students to revisit the content. However, the pacing did not allow for closure.",Effective+,"Ms. Eustache's reflection on her practice was accurately stated for the areas of need. She realized that some students required additional support and that the prepared practice worksheets were too advanced for a number of students. Teacher's comments about next steps:  •	Increase help for those in need •	Differentiate worksheets •	Be cognizant of time •	Assess student learning",Above Average,
